wavl,Symmetric 2,Anti-Symmetric 2,Symmetric N,Anti-Symmetric N
1.5592592592592600,-565.9452232190900,-573.6905482972740,-562.0725607385290,-577.5632108948980
1.5593593593593600,-565.9936749878330,-573.5091785217150,-562.2359232208930,-577.2669302886550
1.5594594594594600,-566.0421826176450,-573.3277706101950,-562.3993886799200,-576.9705646650180
1.5595595595595600,-566.0907465661410,-573.1463237164810,-562.5629580495380,-576.6741123502190
1.5596596596596600,-566.139366354861,-572.9648380473190,-562.7266303915150,-576.3775737764310
1.55975975975976,-566.1880422049450,-572.7833140468940,-562.8904061668180,-576.0809498507150
1.5598598598598600,-566.2329486155100,-572.6055771789170,-563.0466343923740,-575.7918915191880
1.55995995995996,-566.2130122297070,-572.492700059947,-563.0731683731730,-575.6325440336530
1.56006006006006,-566.0307054473620,-572.5422104869730,-562.7749529275570,-575.7979630067790
1.5601601601601600,-565.7018238695360,-572.7383130559270,-562.1835792763410,-576.256557649122
1.5602602602602600,-565.3265060161340,-572.9808690923430,-561.4993244780300,-576.8080506304480
1.5603603603603600,-564.9499464621360,-573.2246839838810,-560.8125777012640,-577.3620527447540
1.5604604604604600,-564.573278929775,-573.468623970913,-560.125606409206,-577.9162964914820
1.5605605605605600,-564.1965043237870,-573.7126881113220,-559.4384124300200,-578.4707800050890
1.5606606606606600,-563.8196203849470,-573.9568786269600,-558.7509912639410,-579.0255077479660
1.5607607607607600,-563.4426294231590,-574.2011931705430,-558.0633475494680,-579.5804750442340
1.560860860860860,-563.0655314066850,-574.4456317364250,-557.3754812418140,-580.1356819012960
1.560960960960960,-562.6883236090660,-574.6901970136820,-556.6873869067580,-580.6911337159900
1.5610610610610600,-562.311008691032,-574.9348863042060,-555.9990698844450,-581.2468251107930
1.561161161161160,-561.9335865037080,-575.1796997194860,-555.3105298958190,-581.8027563273750
1.5612612612612600,-561.5560553734160,-575.4246388958290,-554.6217636122100,-582.3589306570350
1.5613613613613600,-561.178416088935,-575.6697030070550,-553.9327726298750,-582.915346466115
1.5614614614614600,-560.8006694378500,-575.9148912282250,-553.243558542662,-583.4720021234130
1.5615615615615600,-560.4228142144220,-576.1602046102190,-552.5541189577930,-584.028899749386
1.5616616616616600,-560.0448500365250,-576.4056438501780,-551.8644531296990,-584.586040757004
1.5617617617617600,-559.666778745124,-576.6512069523300,-551.1745647590010,-585.1434211734130
1.5618618618618600,-559.2885990194110,-576.8968946126740,-550.4844512227800,-585.7010424093050
1.561961961961960,-558.9103100054280,-577.142708235173,-549.7941108318070,-586.2589072912960
1.5620620620620600,-558.5319136631380,-577.3886459400230,-549.1035475246950,-586.8170120784650
1.5621621621621600,-558.153408672167,-577.6347086577210,-548.4127586793900,-587.3753586504990
1.5622622622622600,-557.7747949992680,-577.8808965016130,-547.7217442480950,-587.9339472527850
1.5623623623623600,-557.3960737842150,-578.1272081770440,-547.0305065290320,-588.4927753146920
1.5624624624624600,-557.0172430008720,-578.3736460253410,-546.339041488638,-589.0518475375760
1.5625625625625600,-556.6383040236030,-578.6202083997110,-545.6473518943170,-589.611160646532
1.5626626626626600,-556.2592571716380,-578.8668947084730,-544.9554384032210,-590.1707134768900
1.5627627627627600,-555.8801011239900,-579.1137067054380,-544.2632983920700,-590.7305095549650
1.562862862862860,-555.5008369015110,-579.3606427444090,-543.5709339212590,-591.2905456070540
1.562962962962960,-555.1214640040720,-579.6077038761760,-542.878344009216,-591.8508237534250
1.563063063063060,-554.7419816952670,-579.8548909174330,-542.1855272018280,-592.4113456461590
1.5631631631631600,-554.3623907611170,-580.1022021037150,-541.4924850898180,-592.9721077750140
1.5632632632632600,-553.9826918760070,-580.3496374290330,-540.799219040654,-593.5331101467050
1.5633633633633600,-553.6028841857600,-580.5971978279400,-540.1057273646690,-594.0943546490310
1.5634634634634600,-553.2229676569720,-580.8448829434360,-539.4120100137410,-594.6558405866670
1.5635635635635600,-552.8429420226050,-581.0926931228430,-538.7180664724870,-595.2175686729610
1.5636636636636600,-552.462806897791,-581.3406284781010,-538.0238959898650,-595.7795391504840
1.5637637637637600,-552.0825641275520,-581.5886879512340,-537.3295022746050,-596.3417499219700
1.563863863863860,-551.7022123895460,-581.8368722383270,-536.6348827007150,-596.9042023982770
1.563963963963960,-551.3217501233680,-582.0851815667930,-535.9400341660770,-597.4668970529280
1.5640640640640600,-550.9411797631270,-582.3336159386000,-535.2449615576010,-598.0298339085480
1.5641641641641600,-550.5605012775630,-582.5821746410130,-534.5496648314520,-598.5930115583520
1.5642642642642600,-550.1797127515440,-582.8308577847170,-533.8541401760630,-599.1564302424080
1.5643643643643600,-549.7988148603670,-583.0796664239620,-533.1583889607080,-599.7200920878980
1.5644644644644600,-549.4178082750780,-583.3285998506700,-532.462412546176,-600.283995697361
1.5645645645645600,-549.0366927275100,-583.5776575886450,-531.766210414822,-600.8481401370930
1.5646646646646600,-548.6554680696070,-583.8268395124370,-531.0697822892240,-601.4125251748850
1.564764764764770,-548.2741337973230,-584.0761469140910,-530.37312717999,-601.9771534135270
1.5648648648648600,-547.8926901125860,-584.3255794363920,-529.6762455096500,-602.5420241572620
1.564964964964970,-547.5111373365090,-584.5751361312670,-528.9791379391300,-603.1071355286460
1.565065065065070,-547.1294754379020,-584.8248174642320,-528.2818044247360,-603.6724884773970
1.5651651651651700,-546.7477039099260,-585.0746236688330,-527.5842439714870,-604.2380834893010
1.5652652652652700,-546.365822722422,-585.3245550917680,-526.8864565377490,-604.8039212764400
1.5653653653653700,-545.983832903507,-585.5746105496020,-526.1884441984490,-605.3699994906380
1.5654654654654700,-545.601733358704,-585.8247906275190,-525.4902047833180,-605.9363193209490
1.5655655655655700,-545.2195237026460,-586.0750959092900,-524.7917375403200,-606.502881953608
1.5656656656656700,-544.8372051983320,-586.3255254486550,-524.0930450141480,-607.0696855147960
1.5657657657657700,-544.4547771077950,-586.5760798283020,-523.3941257475410,-607.6367311885560
1.565865865865870,-544.0722385734510,-586.8267595142010,-522.6949780440360,-608.2040199255370
1.565965965965970,-543.6895910934080,-587.0775635612740,-521.9956049185340,-608.7715498542650
1.5660660660660700,-543.3068343989650,-587.3284917284400,-521.2960058523250,-609.3393205112760
1.566166166166170,-542.9239669280790,-587.5795453042160,-520.5961777400100,-609.907334492285
1.5662662662662700,-542.5409901748040,-587.83072322952,-519.8961235883870,-610.4755896978200
1.5663663663663700,-542.1579039928080,-588.0820253770260,-519.1958431234890,-611.0440858919250
1.5664664664664700,-541.7747075300860,-588.3334531520920,-518.4953346599880,-611.6128259040000
1.5665665665665700,-541.3914015707790,-588.5850054970590,-517.794599784867,-612.1818076374280
1.5666666666666700,-541.0079856111270,-588.8366820511790,-517.0936375092890,-612.7510303893940
1.5667667667667700,-540.6244595032430,-589.0884831610180,-516.3924475561670,-613.3204948717160
1.5668668668668700,-540.2408242769700,-589.340408823137,-515.6910320038870,-613.8902010962200
1.566966966966970,-539.8570787177710,-589.5924595056850,-514.989388442058,-614.4601500178850
1.5670670670670700,-539.4732222047790,-589.8446350826200,-514.2875156476330,-615.0303414033160
1.5671671671671700,-539.0892563575900,-590.0969350792410,-513.5854168785040,-615.6007743218050
1.5672672672672700,-538.7051810241080,-590.3493596105520,-512.8830918491660,-616.1714490220540
1.5673673673673700,-538.3209948738960,-590.6019089050860,-512.1805379174320,-616.7423659798120
1.5674674674674700,-537.9366989356920,-590.854582369829,-511.4777571594750,-617.3135240277490
1.5675675675675700,-537.5522930636460,-591.107380586383,-510.77474930227700,-617.8849243477520
1.5676676676676700,-537.1677760403580,-591.3603042615980,-510.0715119297370,-618.4565683722190
1.567767767767770,-536.7831491313,-591.6133523293090,-509.3680475914810,-619.0284539874990
1.567867867867870,-536.398412189062,-591.8665245444230,-508.66435601138100,-619.6005807221040
1.5679679679679700,-536.0135651777690,-592.1198211421730,-507.96043713638200,-620.1729490651890
1.568068068068070,-535.6286080665920,-592.3732422343040,-507.25629092351500,-620.7455592589380
1.5681681681681700,-535.2435397628990,-592.626788876298,-506.5519152062000,-621.3184134329970
1.5682682682682700,-534.8583609389500,-592.8804603584200,-505.84731134765800,-621.8915101865980
1.5683683683683700,-534.4730722688750,-593.1342553769560,-505.1424807148340,-622.4648469309960
1.5684684684684700,-534.0876732541800,-593.3881749852400,-504.43742232942900,-623.0384257915480
1.5685685685685700,-533.7021632660300,-593.6422198931530,-503.73213495246800,-623.6122482067150
1.5686686686686700,-533.3165429807530,-593.8963890316800,-503.0266199552900,-624.1863120571430
1.5687687687687700,-532.9308124903060,-594.1506823899130,-502.320877540502,-624.7606173397160
1.568868868868870,-532.5449704564130,-594.4051011502030,-501.61490505024200,-625.3351664378220
1.568968968968970,-532.1590186183080,-594.6596437730260,-500.9087059816730,-625.9099562911090
1.5690690690690700,-531.7729561219510,-594.9143114307430,-500.2022786454020,-626.484989262985
1.5691691691691700,-531.3867816306590,-595.1691042370240,-499.49562038675200,-627.060265599483
1.5692692692692700,-531.0004977095720,-595.4240200635890,-498.78873635469900,-627.6357810627330
1.5693693693693700,-530.6141032699080,-595.67906091037,-498.0816243903640,-628.2115396712890
1.5694694694694700,-530.2275973261250,-595.9342268956200,-497.37428254136000,-628.7875416803490
1.5695695695695700,-529.8409807919080,-596.1895171868840,-496.66671265373200,-629.3637854436850
1.5696696696696700,-529.4542532855140,-596.4449320097700,-495.9589139826980,-629.9402714312110
1.56976976976977,-529.0674146536770,-596.7004715988670,-495.25088624041200,-630.5170001307930
1.5698698698698700,-528.68636326281,-596.950237431649,-494.55442617839100,-631.0821745160690
1.56996996996997,-528.3779036143650,-597.1274250879740,-494.00314281823000,-631.5021857654470
1.57007007007007,-528.2330072803390,-597.1410631957940,-493.7789793226120,-631.5950911535210
1.5701701701701700,-528.2213365692850,-597.0214890531750,-493.8212603273400,-631.4215652951190
1.5702702702702700,-528.2465659712120,-596.8650282514050,-493.9373348311160,-631.1742593915010
1.5703703703703700,-528.2723069659940,-596.7080692732360,-494.05442581237300,-630.9259504268570
1.5704704704704700,-528.2980944583690,-596.5510771765370,-494.17160309928500,-630.6775685356210
1.5705705705705700,-528.3239293761790,-596.3940509960940,-494.28886856622100,-630.429111806051
1.5706706706706700,-528.3498101727070,-596.2369922412350,-494.4062191384430,-630.1805832754990
1.5707707707707700,-528.3757374293630,-596.0799002931640,-494.5236559974630,-629.9319817250650
1.570870870870870,-528.4017127843230,-595.9227734763390,-494.64118243831500,-629.6833038223470
1.570970970970970,-528.4277345747160,-595.7656134162410,-494.75879515395400,-629.4345528370030
1.5710710710710700,-528.4538025478360,-595.6084203281940,-494.87649365765700,-629.1857292183720
1.5711711711711700,-528.4799176365010,-595.4511932419990,-494.99427983375200,-628.9368310447480
1.5712712712712700,-528.5060793582440,-595.2939326027500,-495.1121527359900,-628.687859225003
1.5713713713713700,-528.532287225109,-595.1366388610220,-495.2301114071520,-628.4388146789790
1.5714714714714700,-528.5585424109410,-594.9793108055900,-495.34815821361600,-628.1896950029140
1.5715715715715700,-528.5848450222520,-594.8219482925550,-495.46629338710100,-627.940499927706
1.5716716716716700,-528.6111935033890,-594.664552840188,-495.58451383499000,-627.6912325085870
1.5717717717717700,-528.6375883148500,-594.5071240696060,-495.70282049696700,-627.441892006478
1.5718718718718700,-528.6640299225790,-594.349661120506,-495.82121432361500,-627.1924767194700
1.571971971971970,-528.6905180734750,-594.1921643276100,-495.93969482741900,-626.9429873356890
1.5720720720720700,-528.7170534690640,-594.0346335469400,-496.0582634301260,-626.6934235858780
1.5721721721721700,-528.7436353858530,-593.8770689887480,-496.17691870343100,-626.4437859092200
1.5722722722722700,-528.7702630972510,-593.7194709850870,-496.2956592128460,-626.1940749885170
1.5723723723723700,-528.7969376591330,-593.5618385616520,-496.4144870888130,-625.94428889385
1.5724724724724700,-528.8236596513130,-593.4041716965200,-496.53340350964900,-625.6944276000620
1.5725725725725700,-528.850427998993,-593.2464714271350,-496.65240634445200,-625.444493200737
1.5726726726726700,-528.8772416148810,-593.0887380890910,-496.771493437324,-625.1944863857450
1.572772772772770,-528.9041022663860,-592.9309701156030,-496.8906683417780,-624.9444040402120
1.572872872872870,-528.9310101858000,-592.7731674752320,-497.009931541084,-624.6942461199470
1.5729729729729700,-528.9579642888090,-592.6153310958110,-497.12928088530800,-624.4440144993130
1.573073073073070,-528.9849650331140,-592.4574606014350,-497.2487173085390,-624.1937084451800
1.5731731731731700,-529.0120116975080,-592.2995563184200,-497.3682393870520,-623.9433286288770
1.5732732732732700,-529.0391047493890,-592.1416178611140,-497.4878480743380,-623.6928742977890
1.5733733733733700,-529.066244881895,-591.9836450949700,-497.60754477535800,-623.4423452015070
1.5734734734734700,-529.0934307811220,-591.8256387005720,-497.72732688100100,-623.1917427199000
1.5735735735735700,-529.1206633785000,-591.6675975898700,-497.8471962728150,-622.9410646955550
1.5736736736736700,-529.1479433736160,-591.5095215028070,-497.96715436865900,-622.6903106270420
1.5737737737737700,-529.1752685083950,-591.3514121830280,-498.0871966710780,-622.4394840203450
1.573873873873870,-529.2026401881070,-591.1932684264260,-498.2073260093080,-622.1885824859450
1.573973973973970,-529.2300588773680,-591.0350900888930,-498.3275433312640,-621.9376057543130
1.5740740740740700,-529.257522897143,-590.8768778576410,-498.4478452975600,-621.6865552185560
1.5741741741741700,-529.285033663059,-590.7186313535520,-498.56823475815500,-621.43543013914
1.5742742742742700,-529.3125908116460,-590.5603507833820,-498.68871100478700,-621.1842309482590
1.5743743743743700,-529.3401943201350,-590.4020348198170,-498.80927401061800,-620.9329550099820
1.5744744744744700,-529.3678448885960,-590.2436842768350,-498.92992519447700,-620.6816039709540
1.5745745745745700,-529.3955409706280,-590.0853000667500,-499.0506614822430,-620.4301796744870
1.5746746746746700,-529.423282908264,-589.9268815715380,-499.17148357668200,-620.1786809032290
1.574774774774780,-529.4510713944250,-589.7684285380900,-499.2923928823230,-619.9271071696530
1.5748748748748700,-529.4789063011340,-589.6099402212480,-499.4133891619040,-619.6754570021320
1.574974974974980,-529.5067879779750,-589.4514175479080,-499.5344731332770,-619.423732273145
1.575075075075080,-529.5347154569990,-589.2928609708980,-499.65564287924100,-619.1719339070380
1.5751751751751800,-529.562688479097,-589.1342696367550,-499.776897900268,-618.9200602155840
1.5752752752752800,-529.5907078791950,-588.9756437482920,-499.89823988489700,-618.6681116230930
1.5753753753753800,-529.6187742390130,-588.81698268651,-500.019670015264,-618.4160869102590
1.5754754754754800,-529.6468863433380,-588.6582871512280,-500.1411858796260,-618.1639874954060
1.5755755755755800,-529.6750443068120,-588.4995574685090,-500.262787725964,-617.9118140493570
1.5756756756756800,-529.703248949823,-588.340792661101,-500.3844772137360,-617.6595646362920
1.5757757757757800,-529.7314994270040,-588.1819929391950,-500.50625267090800,-617.407239695291
1.575875875875880,-529.7597963198730,-588.0231582816500,-500.62811527920000,-617.1548392027530
1.575975975975980,-529.7881389062790,-587.8642894928340,-500.7500636130020,-616.9023647861110
1.5760760760760800,-529.8165275248200,-587.7053858380620,-500.8720983681990,-616.6498149946830
1.5761761761761800,-529.8449623979540,-587.5464471770540,-500.9942200084050,-616.3971895666030
1.5762762762762800,-529.8734432861610,-587.3874738316080,-501.11642807325800,-616.1444891641530
1.5763763763763800,-529.9019706476110,-587.2284649472350,-501.2387234977990,-615.8917120970470
1.5764764764764800,-529.9305431616150,-587.0694220465340,-501.36110365933400,-615.6388614291720
1.5765765765765800,-529.9591617648420,-586.9103443947410,-501.4835704498920,-615.3859357096900
1.5766766766766800,-529.9878271548540,-586.7512307782280,-501.6061252832920,-615.1329325300390
1.5767767767767800,-530.016538617644,-586.5920824722790,-501.72876675020200,-614.8798544594730
1.5768768768768800,-530.0452957814760,-586.43289909273,-501.8514941258480,-614.6267007483570
1.576976976976980,-530.0740985017640,-586.2736811060510,-501.9743071397450,-614.3734723483180
1.5770770770770800,-530.1029471334390,-586.1144288385640,-502.0972065204520,-614.1201699307030
1.5771771771771800,-530.1318416639120,-585.9551404688030,-502.22019226146600,-613.8667898712480
1.5772772772772800,-530.1607826757080,-585.7958163350130,-502.3432655465500,-613.6133328651600
1.5773773773773800,-530.1897695616490,-585.6364583249200,-502.4664251800140,-613.3598027065550
1.5774774774774800,-530.2188019455240,-585.4770652199080,-502.5896704281390,-613.1061969769060
1.5775775775775800,-530.2478805381260,-585.3176360321150,-502.7130027312010,-612.8525137191800
1.5776776776776800,-530.2770048433860,-585.1581722986620,-502.83642111574700,-612.5987560263010
1.577777777777780,-530.3061752081870,-584.998673155942,-502.95992629423900,-612.3449221897500
1.577877877877880,-530.3353917444320,-584.8391382149430,-503.0835185091770,-612.0910114501980
1.5779779779779800,-530.364653245396,-584.6795690045960,-503.20719536579600,-611.8370268841950
1.578078078078080,-530.3939602934490,-584.5199649052700,-503.3309580475230,-611.582967271165
1.5781781781781800,-530.423314181851,-584.3603242263970,-503.45480915957800,-611.3288292486690
1.5782782782782800,-530.4527140721990,-584.2006478889920,-503.57874704383200,-611.0746146774190
1.5783783783783800,-530.4821587571050,-584.040937662901,-503.7027693042060,-610.8203271157990
1.5784784784784800,-530.5116490590300,-583.8811922084310,-503.8268776043180,-610.5659639031190
1.5785785785785800,-530.5411860364480,-583.7214099497500,-503.9510740797960,-610.3115219064020
1.5786786786786800,-530.5707686015970,-583.5615925371590,-504.0753565738130,-610.0570044449370
1.5787787787787800,-530.600396631041,-583.4017402967520,-504.1997248581890,-609.8024121896100
1.578878878878880,-530.630070227771,-583.2418523681280,-504.3241791575920,-609.5477434383070
1.578978978978980,-530.6597894947730,-583.081928970937,-504.44871969668800,-609.2929986490160
1.5790790790790800,-530.6895548997420,-582.9219698401180,-504.5733474295540,-609.0381773103060
1.5791791791791800,-530.7193658345320,-582.7619750663360,-504.6980611585910,-608.7832796221980
1.5792792792792800,-530.7492224021740,-582.6019448693190,-504.82286110854400,-608.5283060428340
1.5793793793793800,-530.7791242439780,-582.4418796905520,-504.94774658073100,-608.273257473878
1.5794794794794800,-530.8090719291730,-582.2817785631550,-505.0727187322980,-608.0181320002600
1.5795795795795800,-530.8390653250510,-582.1216413421160,-505.1977773165190,-607.762929350648
1.5796796796796800,-530.8691046739010,-581.961468348446,-505.3229228366650,-607.5076501857550
1.57977977977978,-530.8991894777280,-581.8012598023130,-505.4481543154360,-607.2522949646050
1.5798798798798800,-530.9188386728920,-581.6514964898180,-505.5525096442410,-607.017825278093
1.57997997997998,-530.840102830529,-581.6001286437250,-505.4600899840430,-606.9801416104360
1.58008008008008,-530.5612234285680,-581.7489137871210,-504.96737830938500,-607.342759026491
1.5801801801801800,-530.1351780673800,-582.0448744025050,-504.1803298397060,-607.9997225099550
1.5802802802802800,-529.6739480882030,-582.3760297122720,-503.32290727616800,-608.727070524306
1.5803803803803800,-529.2124135329290,-582.7074991562880,-502.46487072124900,-609.4550419679670
1.5804804804804800,-528.7507378591640,-583.039119359795,-501.60654710884800,-610.1833101101110
1.5805805805805800,-528.2889205595410,-583.3708909131070,-500.74793544292400,-610.9118761500560
1.5806806806806800,-527.8269613621250,-583.7028136897700,-499.88903519830200,-611.640739853593
1.5807807807807800,-527.3648605917890,-584.0348874478840,-499.02984704340800,-612.3699007555980
1.580880880880880,-526.9026187939150,-584.3671122063330,-498.1703720877050,-613.0993589125430
1.5809809809809800,-526.4402355814230,-584.6994877131660,-497.31060957571900,-613.8291138392030
1.5810810810810800,-525.9777111641310,-585.0320136008450,-496.4505599457740,-614.5591648192020
1.5811811811811800,-525.5150445479720,-585.3646911870620,-495.5902212284280,-615.2895145066070
1.5812812812812800,-525.05223605795,-585.6975201094920,-494.7295940923820,-616.0201621954660
1.5813813813813800,-524.5892864802000,-586.0304991834060,-493.86868012859800,-616.7511055350090
1.5814814814814800,-524.1261951867780,-586.3636292401910,-493.0074780998690,-617.4823462066940
1.5815815815815800,-523.6629617958740,-586.6969108650640,-492.1459872612800,-618.2138853996580
1.5816816816816800,-523.1995865018860,-587.0303434650460,-491.28420802030600,-618.9457219466270
1.5817817817817800,-522.7360700960750,-587.3639263318970,-490.42214197816400,-619.6778544498080
1.5818818818818800,-522.272411243433,-587.6976607632540,-489.55978648352300,-620.410285523164
1.581981981981980,-521.8086104945070,-588.031546412173,-488.69714265617000,-621.1430144915030
1.5820820820820800,-521.3446684048750,-588.3655819627180,-487.83421162595300,-621.8760387416390
1.5821821821821800,-520.8805835243130,-588.6997691891670,-486.9709905111130,-622.6093618408220
1.5822822822822800,-520.4163571265360,-589.0341075035060,-486.1074818777750,-623.3429826317160
1.5823823823823800,-519.9519889235130,-589.3685965539580,-485.2436851685650,-624.0769004294570
1.5824824824824800,-519.4874780459070,-589.7032369312830,-484.3795986634950,-624.8111164342460
1.5825825825825800,-519.0228251866270,-590.0380280257310,-483.5152237670750,-625.5456294452840
1.5826826826826800,-518.5580302930000,-590.3729702143160,-482.65056039265400,-626.2804402352850
1.582782782782780,-518.0930933343450,-590.7080630079290,-481.7856084975530,-627.0155478447210
1.582882882882880,-517.6280146421400,-591.0433062789510,-480.9203687634240,-627.7509520370440
1.5829829829829800,-517.1627928586590,-591.3787015889770,-480.0548384935010,-628.4866559541360
1.583083083083080,-516.697428309705,-591.7142482129410,-479.18901835808700,-629.2226581645600
1.5831831831831800,-516.23192262604,-592.0499446033400,-478.32291163739000,-629.9589555919900
1.5832832832832800,-515.7662742254410,-592.3857923050080,-477.45651518565800,-630.695551344791
1.5833833833833800,-515.3004830601520,-592.7217914490620,-476.5898289260630,-631.4324457038840
1.5834834834834800,-514.8345496975300,-593.057941068543,-475.72285401202400,-632.1696367540490
1.5835835835835800,-514.3684738775930,-593.3942415068130,-474.8555899422510,-632.9071252006890
1.5836836836836800,-513.9022551843710,-593.7306937461140,-473.98803590350000,-633.6449130269850
1.5837837837837800,-513.4358941797270,-594.067296583534,-473.1201930381900,-634.3829978458040
1.583883883883880,-512.9693912015270,-594.4040495231000,-472.2520620407400,-635.1213786838870
1.583983983983980,-512.5027451325240,-594.7409540068710,-471.3836406953500,-635.8600584440450
1.5840840840840800,-512.0359564081150,-595.078009562177,-470.5149298915050,-636.5990361996290
1.5841841841841800,-511.5690243997290,-595.4152164176900,-469.6459283907480,-637.3383124266710
1.5842842842842800,-511.1019498990320,-595.752573986047,-468.776637795104,-638.0778859691330
1.5843843843843800,-510.6347328818530,-596.0900824957120,-467.90705807492300,-638.8177573026420
1.5844844844844800,-510.1673729557760,-596.4277419392070,-467.0371884640600,-639.5579264309220
1.5845845845845800,-509.69987079175500,-596.7655518499520,-466.16703032311400,-640.2983924395080
1.5846846846846800,-509.232224921249,-597.1035134173090,-465.2965807336940,-641.0391577258150
1.584784784784790,-508.764436262828,-597.4416255643050,-464.4258415516320,-641.7802201545860
1.5848848848848800,-508.2965046656210,-597.7798887672090,-463.5548124938760,-642.5215806970530
1.584984984984990,-507.82843009374500,-598.1183033875190,-462.6834935073520,-643.2632400949000
1.585085085085090,-507.36021263191300,-598.4568682143410,-461.8118847801690,-644.0051959450250
1.5851851851851900,-506.8918517538640,-598.7955844626010,-460.9399852785090,-644.7474506959830
1.5852852852852900,-506.4233482700610,-599.134451889278,-460.06779664196900,-645.4900038804040
1.5853853853853900,-505.95470155239600,-599.4734695120970,-459.1953176330400,-646.2328535524400
1.5854854854854900,-505.4859117940930,-599.812638068656,-458.3225486568480,-646.9760012059740
1.5855855855855900,-505.0169778822620,-600.1519586341580,-457.4494875063150,-647.7194490101060
1.5856856856856900,-504.54790074274900,-600.4914300035250,-456.57613605181300,-648.4631945733640
1.5857857857857900,-504.0786817792470,-600.8310510988920,-455.702497119424,-649.2072357587150
1.585885885885890,-503.60931890376100,-601.1708236075750,-454.828566551854,-649.9515759594820
1.5859859859859900,-503.1398116154630,-601.5107479929920,-453.9543433661320,-650.6962161211900
1.5860860860860900,-502.67016131833500,-601.8508231771900,-453.07983038890700,-651.441154106617
1.5861861861861900,-502.200368804003,-602.1910480888930,-452.2050292221250,-652.1863877919040
1.5862862862862900,-501.7304321251760,-602.5314242745380,-451.329935989893,-652.931920288616
1.5863863863863900,-501.26035148812900,-602.8719523386870,-450.45455112345200,-653.6777528245680
1.5864864864864900,-500.79012721310500,-603.2126314389210,-449.57887528198600,-654.4238837336200
1.5865865865865900,-500.31975913586600,-603.5534608537510,-448.7029081557010,-655.17031159147
1.5866866866866900,-499.8492485536780,-603.8944407030230,-447.8266523578190,-655.9170366565070
1.5867867867867900,-499.3785940969070,-604.2355720764230,-446.9501051677700,-656.664061126801
1.586886886886890,-498.9077952584310,-604.5768545953100,-446.0732655899920,-657.4113842637490
1.586986986986990,-498.4368523730160,-604.9182884936260,-445.19613431271100,-658.1590065539320
1.5870870870870900,-497.96576658174700,-605.2598723503590,-444.31871363678400,-658.9069251740080
1.5871871871871900,-497.4945371421840,-605.6016073558100,-443.441002096028,-659.6551425232800
1.5872872872872900,-497.02316329035100,-605.943493508706,-442.5629981811740,-660.4036586178830
1.5873873873873900,-496.55164583189300,-606.2855302085650,-441.684703522206,-661.1524722755510
1.5874874874874900,-496.0799836681440,-606.6277192447870,-440.8061159404790,-661.9015870937660
1.5875875875875900,-495.60817842512300,-606.9700581046780,-439.9272387067330,-662.6509980658420
1.5876876876876900,-495.1362294521600,-607.3125472798640,-439.0480705383080,-663.4007061937160
1.587787787787790,-494.66413542278700,-607.6551886664420,-438.1686088009590,-664.15071528827
1.587887887887890,-494.1918974923340,-607.9979808289260,-437.28885582403800,-664.9010224972230
1.5879879879879900,-493.7195158522150,-608.3409232956760,-436.40881200906200,-665.651626895983
1.588088088088090,-493.2469906029810,-608.6840166572980,-435.52847757582200,-666.4025296844570
1.5881881881881900,-492.77432073715900,-609.0272612768060,-434.64785052806500,-667.1537316073590
1.5882882882882900,-492.3015059911160,-609.3706573804140,-433.7669303572150,-667.9052331358110
1.5883883883883900,-491.8285471477390,-609.7142042692020,-432.88571864773800,-668.6570328906630
1.5884884884884900,-491.3554447782580,-610.0579010917090,-432.0042165607850,-669.4091291876860
1.5885885885885900,-490.88219801955400,-610.4017489165310,-431.1224223888030,-670.1615241827580
1.5886886886886900,-490.4088062281260,-610.745749078937,-430.2403348634870,-670.9142205651090
1.5887887887887900,-489.93526973247600,-611.0899001194420,-429.3579546605250,-671.6672154344570
1.588888888888890,-489.4615893230310,-611.4342010886400,-428.47528337946000,-672.4205069106780
1.588988988988990,-488.98776473675400,-611.7786531844280,-427.59232051291700,-673.1740974082650
1.5890890890890900,-488.51379556467000,-612.1232559275060,-426.7090652616290,-673.9279859873000
1.5891891891891900,-488.03968226527400,-612.4680097949030,-425.82551856128000,-674.6821736205380
1.5892892892892900,-487.5654233510900,-612.8129156285880,-424.9416774556050,-675.4366620106020
1.5893893893893900,-487.0910194990140,-613.1579717412070,-424.05754331709700,-676.1914478014830
1.5894894894894900,-486.61647214110300,-613.5031781229300,-423.17311902854900,-676.9465309922030
1.5895895895895900,-486.14177990313200,-613.8485361106650,-422.28840186020400,-677.7019142752700
1.5896896896896900,-485.66694238386500,-614.1940449733970,-421.4033910282790,-678.457596207342
1.58978978978979,-485.1919602771920,-614.5397048314060,-420.51808793924600,-679.2135770476740
1.5898898898898900,-484.7647250650280,-614.8376241654770,-419.7282755756250,-679.8740737765220
1.58998998998999,-484.6922164080680,-614.7808225474640,-419.6479132774950,-679.8251255562860
1.59009009009009,-485.2729728598520,-614.0707622382890,-420.874078170633,-678.4696569275070
1.5901901901901900,-486.287555481692,-612.9268817741350,-422.9678923963460,-676.2465449812320
1.5902902902902900,-487.3898964547990,-611.6952486928960,-425.23722033575100,-673.8479248119450
1.5903903903903900,-488.49275297490900,-610.4631060049260,-427.50757639900700,-671.4482824590410
1.5904904904904900,-489.5960612306620,-609.2305177278150,-429.7788329820850,-669.0477459763920
1.5905905905905900,-490.6998201735360,-607.9974846291220,-432.05098800663600,-666.6463169178080
