wavl,"AS( double 3.00,0.00)"
1.5775225225225225,-535.4357390468664
1.5776126126126129,-535.854202036723
1.5777027027027026,-536.2728330778334
1.5777927927927928,-536.6916323013721
1.5778828828828828,-537.1106000847856
1.577972972972973,-537.529735933922
1.578063063063063,-537.9490402286549
1.5781531531531532,-538.3685130843534
1.5782432432432432,-538.7881540205005
1.5783333333333334,-539.2079634287502
1.5784234234234231,-539.627941044437
1.5785135135135135,-540.0480869992141
1.5786036036036035,-540.4684016759654
1.5786936936936935,-540.8888845819888
1.5787837837837837,-541.3095356091561
1.578873873873874,-541.7303551103864
1.578963963963964,-542.1513432221806
1.579054054054054,-542.5724995990015
1.579144144144144,-542.9938242272084
1.5792342342342345,-543.4153173562679
1.5793243243243242,-543.8369789958257
1.5794144144144144,-544.2588090354884
1.5795045045045044,-544.6808073531349
1.5795945945945946,-545.102974059785
1.5796846846846846,-545.525309299049
1.5797747747747748,-545.9478130852267
1.5798648648648648,-546.3690161545724
1.579954954954955,-546.7536547131541
1.580045045045045,-547.0355903269079
1.5801351351351351,-547.2147802516945
1.5802252252252251,-547.3573140255604
1.580315315315315,-547.4984501651794
1.5804054054054053,-547.6396586906174
1.5804954954954955,-547.7809389944167
1.5805855855855857,-547.9222909455143
1.5806756756756757,-548.0637150261182
1.5807657657657657,-548.2052109801801
1.580855855855856,-548.3467786881957
1.5809459459459458,-548.48841850762
1.581036036036036,-548.630130305122
1.581126126126126,-548.7719137109709
1.5812162162162162,-548.9137688417306
1.5813063063063062,-549.0556960620734
1.5813963963963964,-549.1976952455326
1.5814864864864864,-549.3397662632368
1.5815765765765766,-549.481908967617
1.5816666666666666,-549.6241234847658
1.5817567567567568,-549.7664099500677
1.5818468468468467,-549.9087683435993
1.581936936936937,-550.0511984040935
1.582027027027027,-550.1937001394273
1.5821171171171171,-550.3362740377024
1.582207207207207,-550.4789194593526
1.5822972972972973,-550.6216366582678
1.5823873873873873,-550.7644261274394
1.5824774774774777,-550.9072868602981
1.5825675675675674,-551.0502193451954
1.5826576576576576,-551.1932242007445
1.5827477477477476,-551.3363003085728
1.5828378378378378,-551.4794480317936
1.5829279279279278,-551.6226679845572
1.583018018018018,-551.7659594127688
1.583108108108108,-551.909322561277
1.5831981981981982,-552.0527579190666
1.5832882882882882,-552.1962646085127
1.5833783783783784,-552.3398426327567
1.5834684684684683,-552.4834928528167
1.5835585585585583,-552.6272150046384
1.5836486486486483,-552.7710087172027
1.5837387387387387,-552.9148738634051
1.5838288288288287,-553.0588108046009
1.583918918918919,-553.2028196510581
1.5840090090090089,-553.3468999152075
1.584099099099099,-553.4910518375423
1.584189189189189,-553.6352756863571
1.5842792792792793,-553.77957110256
1.5843693693693697,-553.9239382287863
1.5844594594594594,-554.068377146416
1.5845495495495494,-554.2128872100817
1.5846396396396396,-554.3574690895268
1.5847297297297298,-554.502123061977
1.5848198198198198,-554.6468483173497
1.5849099099099098,-554.7981455166127
1.585,-554.9885224448163
1.5850900900900902,-555.2440008084285
1.58518018018018,-555.538600115915
1.58527027027027,-555.8398246735006
1.5853603603603603,-556.1411738621551
1.5854504504504503,-556.4426480093405
1.5855405405405405,-556.7442471497241
1.5856306306306307,-557.0459709134705
1.585720720720721,-557.3478194681218
1.5858108108108109,-557.6497928206261
1.5859009009009009,-557.9518910875465
1.585990990990991,-558.2541142618309
1.586081081081081,-558.5564619798124
1.5861711711711712,-558.8589347357471
1.5862612612612612,-559.1615324060253
1.5863513513513514,-559.4642546246098
1.5864414414414414,-559.7671020093896
1.5865315315315316,-560.0700740589518
1.5866216216216216,-560.3731706356742
1.5867117117117118,-560.676392257311
1.5868018018018015,-560.9797388072441
1.586891891891892,-561.2832102597798
1.586981981981982,-561.5868063817003
1.587072072072072,-561.8905270516633
1.587162162162162,-562.1943728761031
1.5872522522522523,-562.4983437430848
1.5873423423423425,-562.8024390273923
1.5874324324324325,-563.1066590952669
1.5875225225225225,-563.4110042102973
1.5876126126126129,-563.7154742394995
1.5877027027027026,-564.0200689379491
1.5877927927927928,-564.3247882985498
1.5878828828828828,-564.6296328088553
1.587972972972973,-564.9346022496798
1.588063063063063,-565.2396959887049
1.5881531531531532,-565.5449146301264
1.5882432432432432,-565.8502585612239
1.5883333333333334,-566.1557270401086
1.5884234234234234,-566.4613201810981
1.5885135135135136,-566.7670384786788
1.5886036036036035,-567.0728814476516
1.5886936936936935,-567.3788492093668
1.5887837837837837,-567.6849418826923
1.588873873873874,-567.9911592250462
1.588963963963964,-568.2975016002852
1.589054054054054,-568.603968644505
1.589144144144144,-568.9105604814029
1.5892342342342345,-569.2172773487732
1.5893243243243242,-569.5241190133903
1.5894144144144144,-569.8310853446873
1.5895045045045044,-570.1381765874445
1.5895945945945946,-570.4453927416569
1.5896846846846846,-570.7527334436387
1.5897747747747748,-571.0601991876586
1.5898648648648648,-571.3623719962509
1.589954954954955,-571.5292070635853
1.590045045045045,-571.3167996160893
1.5901351351351352,-570.724991077676
1.5902252252252251,-569.9975091145467
1.5903153153153151,-569.2643797490557
1.590405405405405,-568.5310211360919
1.5904954954954955,-567.797433957972
1.5905855855855855,-567.0636176945662
1.5906756756756757,-566.3295718140513
1.5907657657657657,-565.5952973833537
1.590855855855856,-564.8607937400446
1.5909459459459458,-564.1260603499755
1.591036036036036,-563.391098177674
1.591126126126126,-562.6559069218807
1.5912162162162162,-561.9204859155265
1.5913063063063062,-561.1848355102236
1.5913963963963964,-560.4489559105929
1.5914864864864864,-559.7128468177395
1.5915765765765766,-558.9765081868429
1.5916666666666666,-558.2399401154921
1.5917567567567568,-557.5031425612384
1.5918468468468467,-556.7661152345538
1.591936936936937,-556.0288582236112
1.592027027027027,-555.2913716000647
1.5921171171171171,-554.5536550790455
1.592207207207207,-553.8157091242434
1.5922972972972973,-553.0775334531171
1.5923873873873873,-552.3391273957992
1.5924774774774777,-551.6004915207734
1.5925675675675677,-550.8616261752535
1.5926576576576577,-550.1225308271058
1.5927477477477476,-549.383205046502
1.5928378378378378,-548.6436493043047
1.5929279279279278,-547.903863810137
1.593018018018018,-547.1638481388642
1.593108108108108,-546.4236020123952
1.5931981981981982,-545.6831256356206
1.5932882882882882,-544.9424193419612
1.5933783783783784,-544.2014825870001
1.5934684684684683,-543.4603154638619
1.5935585585585583,-542.7189183108222
1.5936486486486483,-541.9772904453253
1.5937387387387387,-541.2354319675303
1.5938288288288287,-540.4933433420284
1.593918918918919,-539.7510240169026
1.5940090090090089,-539.0084741147967
1.594099099099099,-538.265693850664
1.5941891891891893,-537.5226826108823
1.5942792792792793,-536.7794408069702
1.5943693693693692,-536.0359684771316
1.5944594594594594,-535.292265170678
1.5945495495495496,-534.5483310123915
1.5946396396396396,-533.8041659987058
1.5947297297297296,-533.0597703036116
1.5948198198198198,-532.3151437288241
