wavl,"(2.50,0.00)","(2.55,0.00)","(2.60,0.00)","(2.65,0.00)","(2.70,0.00)","(2.75,0.00)","(2.80,0.00)","(2.85,0.00)","(2.90,0.00)","(2.95,0.00)","(3.00,0.00)","(3.05,0.00)","(3.10,0.00)","(3.15,0.00)","(3.20,0.00)","(3.25,0.00)","(3.30,0.00)","(3.35,0.00)","(3.40,0.00)","(3.45,0.00)","(3.50,0.00)"
1.5792792792792794,-5642.906107255955,-5642.761133653847,-5642.61615275747,-5642.471068094558,-5642.326169379641,-5642.181360066021,-5642.036447013774,-5641.891430185688,-5641.74659940794,-5641.60166491948,-5641.45672327631,-5641.311871155387,-5641.167011926276,-5641.022242228713,-5640.877368913478,-5640.732585139096,-5640.587794330957,-5640.443189722018,-5640.298288336879,-5640.1536697348565,-5640.008947626808
1.5793793793793791,-5652.373664767846,-5652.228455367378,-5652.083238700556,-5651.938014860416,-5651.792977033399,-5651.647642262709,-5651.502493505144,-5651.357530816524,-5651.212271212145,-5651.067101083492,-5650.922117051698,-5650.776932790401,-5650.63183802344,-5650.486736232025,-5650.341724000071,-5650.19670473436,-5650.05158188819,-5649.9066452970455,-5649.761798265363,-5649.616751106521,-5649.4716970348745
1.5794794794794795,-5661.8410451551645,-5661.695503307295,-5661.550050907241,-5661.404687908482,-5661.259221143186,-5661.113747213878,-5660.9683627696,-5660.823067819658,-5660.677572547174,-5660.532360020592,-5660.387043811208,-5660.241720549459,-5660.096390244649,-5659.951052896777,-5659.805805154885,-5659.660550444364,-5659.515288737301,-5659.369923449779,-5659.224841057021,-5659.079558518497,-5658.934269020647
1.5795795795795795,-5671.3105893095735,-5671.164714995693,-5671.019220020935,-5670.873428000162,-5670.727725483027,-5670.582209034838,-5670.436492264109,-5670.290768394494,-5670.145230668259,-5669.999685889656,-5669.8541340866,-5669.70847857283,-5669.5631059538255,-5669.4175330588,-5669.272049806971,-5669.12646296538,-5668.981062388119,-5668.835558249006,-5668.68995058526,-5668.544529223056,-5668.399100975958
1.5796796796796797,-5680.781059609955,-5680.635046044417,-5680.489218585041,-5680.343287349825,-5680.197348978507,-5680.05150018526,-5679.90554763478,-5679.759684634459,-5679.61391122151,-5679.467937467412,-5679.322149996253,-5679.176355491334,-5679.030650629614,-5678.884842122307,-5678.739026664978,-5678.593300869454,-5678.44756815182,-5678.301828521377,-5678.156081968824,-5678.010425143204,-5677.864858109643
1.57977977977978,-5690.252316673788,-5690.10626049633,-5689.9599072449455,-5689.813933472241,-5689.667759302565,-5689.521481375656,-5689.375486343512,-5689.229387563439,-5689.083281814735,-5688.937265653405,-5688.791145827881,-5688.645212303903,-5688.498981864163,-5688.353034402924,-5688.206983351922,-5688.06111863968,-5687.915150384195,-5687.769175215904,-5687.623386470108,-5687.47739754133,-5687.331498404612
1.57987987987988,-5699.725469229746,-5699.579177151585,-5699.432684639238,-5699.286281704961,-5699.139968320842,-5698.993551207402,-5698.84732040481,-5698.7008892145495,-5698.554644325834,-5698.408392431273,-5698.262133568081,-5698.115771022088,-5697.9694982402425,-5697.8233151481145,-5697.677125133874,-5697.530928197524,-5697.384627680715,-5697.238610291269,-5697.092392709537,-5696.946264984992,-5696.800033689292
1.57997997997998,-5709.199545928012,-5709.05282454872,-5708.906289443062,-5708.759553893911,-5708.6130046276985,-5708.4665450139855,-5708.319885003301,-5708.173314635815,-5708.026833967348,-5707.880152967036,-5707.733658305486,-5707.587156740432,-5707.440744883702,-5707.294326114165,-5707.14780376417,-5707.0012745199765,-5706.854835086451,-5706.708485444984,-5706.561935629839,-5706.415668988577,-5706.269298869199
1.58008008008008,-5718.674260279227,-5718.52739958315,-5718.38043512984,-5718.233656987379,-5718.086871829766,-5717.940079638397,-5717.7930870314485,-5717.646474219512,-5717.499564361561,-5717.352840898193,-5717.2060137985445,-5717.059373149302,-5716.912532168215,-5716.765877739877,-5716.619216361519,-5716.472451439917,-5716.325969748019,-5716.1790944448,-5716.032599066847,-5715.885806773134,-5715.7392978207745
1.5801801801801802,-5728.15070234233,-5728.003702357379,-5727.856405177549,-5727.709391134385,-5727.562273315382,-5727.415148527748,-5727.268113448438,-5727.121168086757,-5726.974022346712,-5726.827159780549,-5726.680193615319,-5726.533123785895,-5726.38624049992,-5726.239156891402,-5726.092356540501,-5725.945452655662,-5725.798541904536,-5725.651527647382,-5725.5047966757575,-5725.357962235321,-5725.211024288858
1.5802802802802804,-5737.627536549552,-5737.480107142518,-5737.332864083548,-5737.185420608997,-5737.03806686138,-5736.890706117221,-5736.743628519031,-5736.596157123439,-5736.448968948249,-5736.301677127474,-5736.154475089454,-5736.007266203754,-5735.860147128722,-5735.712924463928,-5735.565694997975,-5735.418652084771,-5735.271312237198,-5735.124352417237,-5734.97709571873,-5734.830219094355,-5734.683045554219
1.5803803803803804,-5747.106743146064,-5746.959077642946,-5746.811695285798,-5746.664015733772,-5746.516425964501,-5746.368925912859,-5746.221418929803,-5746.07390506185,-5745.926480967351,-5745.778953245873,-5745.631418611588,-5745.484070585877,-5745.336618979707,-5745.189160507251,-5745.041791985021,-5744.894319882331,-5744.746937701957,-5744.599742223196,-5744.4522497821545,-5744.304847356467,-5744.157631623088
1.5804804804804806,-5756.588279563224,-5756.4403778988935,-5756.292566026624,-5756.144843909198,-5755.997018099667,-5755.849282054284,-5755.701442391227,-5755.553885976484,-5755.406032459901,-5755.258365579804,-5755.110691814811,-5754.9630111928345,-5754.815323732483,-5754.667629461667,-5754.51992836178,-5754.372220507252,-5754.224796068507,-5754.0771714095645,-5753.929636738065,-5753.781998588449,-5753.634450482099
1.5805805805805806,-5766.067137690996,-5765.918999911975,-5765.770855164323,-5765.622897006636,-5765.474931861711,-5765.3269598504985,-5765.1788841378775,-5765.030898282444,-5764.882905560722,-5764.734905982017,-5764.586996297714,-5764.439079802949,-5764.29105971842,-5764.143323114802,-5763.995386207252,-5763.847539287143,-5763.699782373084,-5763.551825192309,-5763.404151576178,-5763.25627771194,-5763.108493928182
1.5806806806806808,-5775.54788239172,-5775.3996052121765,-5775.251321091915,-5775.103030030934,-5774.954732057147,-5774.80662071054,-5774.658308948355,-5774.509990357097,-5774.361955135104,-5774.2137195626565,-5774.065477161139,-5773.917324728455,-5773.769165503915,-5773.620999487519,-5773.473117007857,-5773.325034261477,-5773.176847999768,-5773.028751790627,-5772.880648873366,-5772.732539294503,-5772.5846165289
1.5807807807807808,-5785.032549435882,-5784.884036067217,-5784.7356125743445,-5784.587085352152,-5784.438551282281,-5784.290010290299,-5784.141655990625,-5783.993198091885,-5783.844733326858,-5783.696358521361,-5783.547976914704,-5783.399588525494,-5783.251290133031,-5783.102888225237,-5782.954382755592,-5782.806160906417,-5782.657738809133,-5782.509503571628,-5782.361164874615,-5782.212916267386,-5782.064661017166
1.580880880880881,-5794.517682832531,-5794.369030063344,-5794.220273602052,-5794.071510255864,-5793.922836785471,-5793.773962927411,-5793.6252757616585,-5793.476678574045,-5793.327977805973,-5793.1792701995255,-5793.030749387728,-5792.8820282533925,-5792.733397143714,-5792.584952865902,-5792.436114706954,-5792.287560214994,-5792.139095840731,-5791.990527988353,-5791.842050244368,-5791.693662636688,-5791.545074883241
1.5809809809809812,-5804.002765572331,-5803.853876576804,-5803.704787100571,-5803.555787555956,-5803.406877924352,-5803.257864665769,-5803.1089414132375,-5802.959914524424,-5802.811074420957,-5802.662227562851,-5802.513373968712,-5802.364416794115,-5802.215549690694,-5802.066675860546,-5801.917988927391,-5801.769198534729,-5801.620401443252,-5801.471597727386,-5801.3227873313135,-5801.174067136672,-5801.0253403548595
1.5810810810810811,-5813.488308179791,-5813.3389893062895,-5813.189760383015,-5813.040524574846,-5812.891281965516,-5812.742129325021,-5812.593066690575,-5812.443803631246,-5812.2946306710055,-5812.145547716815,-5811.996361237989,-5811.847264793125,-5811.698355282471,-5811.549148679284,-5811.4002257896045,-5811.251199440418,-5811.1019728059055,-5810.953029977941,-5810.804080534896,-5810.6550276974685,-5810.506065033564
