wavl,"AS( double 3.00,0.00)"
1.5766216216216216,-557.6945321535895
1.5767117117117118,-557.6358450037624
1.5768018018018015,-557.577162154259
1.576891891891892,-557.5184835914188
1.576981981981982,-557.4598093015829
1.577072072072072,-557.4011392711127
1.577162162162162,-557.3424734863456
1.5772522522522523,-557.2838119336211
1.5773423423423425,-557.2251545993022
1.5774324324324325,-557.1665014697246
1.5775225225225225,-557.1078525312314
1.5776126126126129,-557.0492077701801
1.5777027027027026,-556.9905671729084
1.5777927927927928,-556.9319307257647
1.5778828828828828,-556.8732984150975
1.577972972972973,-556.814670227257
1.578063063063063,-556.7560461485755
1.5781531531531532,-556.6974261654159
1.5782432432432432,-556.638810264114
1.5783333333333334,-556.5801984310165
1.5784234234234231,-556.5215906524772
1.5785135135135135,-556.4629869148375
1.5786036036036035,-556.404387204444
1.5786936936936935,-556.3457915076433
1.5787837837837837,-556.2871998107839
1.578873873873874,-556.2286121002071
1.578963963963964,-556.1700283622667
1.579054054054054,-556.1114485833004
1.579144144144144,-556.0528727496585
1.5792342342342345,-555.994300847693
1.5793243243243242,-555.9357328637434
1.5794144144144144,-555.8771687841563
1.5795045045045044,-555.8186085952875
1.5795945945945946,-555.7600522834673
1.5796846846846846,-555.7014998350514
1.5797747747747748,-555.6429512363884
1.5798648648648648,-555.584406473823
1.579954954954955,-555.5258655336984
1.580045045045045,-555.4673284023665
1.5801351351351351,-555.4087950661669
1.5802252252252251,-555.3502655114517
1.580315315315315,-555.2917397245637
1.5804054054054053,-555.2332176918462
1.5804954954954955,-555.174699399653
1.5805855855855857,-555.1161848343363
1.5806756756756757,-555.0576739822227
1.5807657657657657,-554.9991668296752
1.580855855855856,-554.9406633630333
1.5809459459459458,-554.8821635686418
1.581036036036036,-554.8236674328582
1.581126126126126,-554.7651749420165
1.5812162162162162,-554.7066860824634
1.5813063063063062,-554.6482008405565
1.5813963963963964,-554.589719202635
1.5814864864864864,-554.5312411550367
1.5815765765765766,-554.4727666841263
1.5816666666666666,-554.4142957762379
1.5817567567567568,-554.3558284177179
1.5818468468468467,-554.2973645949187
1.581936936936937,-554.2389042941868
1.582027027027027,-554.1804475018562
1.5821171171171171,-554.1219942042917
1.582207207207207,-554.0635443878273
1.5822972972972973,-554.0050980388096
1.5823873873873873,-553.9466551435926
1.5824774774774777,-553.8882156885156
1.5825675675675674,-553.8297796599272
1.5826576576576576,-553.7713470441759
1.5827477477477476,-553.7129178276082
1.5828378378378378,-553.6544919965654
1.5829279279279278,-553.5960695373979
1.583018018018018,-553.5376504364576
1.583108108108108,-553.4792346800768
1.5831981981981982,-553.4208222546149
1.5832882882882882,-553.3624131464112
1.5833783783783784,-553.3040073418124
1.5834684684684683,-553.2456048271779
1.5835585585585583,-553.1872055888307
1.5836486486486483,-553.1288096131284
1.5837387387387387,-553.0704168864286
1.5838288288288287,-553.0120273950633
1.583918918918919,-552.9536411253794
1.5840090090090089,-552.895258063736
1.584099099099099,-552.8368781964637
1.584189189189189,-552.7785015099143
1.5842792792792793,-552.720127990442
1.5843693693693697,-552.661757624388
1.5844594594594594,-552.6033903980897
1.5845495495495494,-552.5450262979139
1.5846396396396396,-552.4866653101872
1.5847297297297298,-552.4283074212581
1.5848198198198198,-552.3699526174914
1.5849099099099098,-552.3116008852103
1.585,-552.253252210774
1.5850900900900902,-552.1949065805275
1.58518018018018,-552.1365639808209
1.58527027027027,-552.0782243979902
1.5853603603603603,-552.019887818391
1.5854504504504503,-551.9615542283645
1.5855405405405405,-551.9032236142575
1.5856306306306307,-551.8448959624184
1.585720720720721,-551.7865712591938
1.5858108108108109,-551.7282494909286
1.5859009009009009,-551.669930643975
1.585990990990991,-551.6116147046687
1.586081081081081,-551.5533016593618
1.5861711711711712,-551.4949914944063
1.5862612612612612,-551.4366841961364
1.5863513513513514,-551.3783797509059
1.5864414414414414,-551.3200781450669
1.5865315315315316,-551.2617793649551
1.5866216216216216,-551.2034833969192
1.5867117117117118,-551.1451902273129
1.5868018018018015,-551.0868998424721
1.586891891891892,-551.0286122287525
1.586981981981982,-550.9703273724954
1.587072072072072,-550.9120452600473
1.587162162162162,-550.853765877755
1.5872522522522523,-550.7954892119706
1.5873423423423425,-550.7372152490279
1.5874324324324325,-550.6789439752865
1.5875225225225225,-550.6206753770875
1.5876126126126129,-550.5624094407704
1.5877027027027026,-550.5041461526962
1.5877927927927928,-550.4458854992026
1.5878828828828828,-550.387627466629
1.587972972972973,-550.3293720413403
1.588063063063063,-550.2711192096649
1.5881531531531532,-550.2128689579586
1.5882432432432432,-550.1546212725643
1.5883333333333334,-550.0963761398361
1.5884234234234234,-550.0381335461061
1.5885135135135136,-549.9798934777355
1.5886036036036035,-549.9216559210618
1.5886936936936935,-549.8634208624298
1.5887837837837837,-549.8051882881955
1.588873873873874,-549.7469581846999
1.588963963963964,-549.6887305382825
1.589054054054054,-549.6305053353008
1.589144144144144,-549.5722825620978
1.5892342342342345,-549.5140622050185
1.5893243243243242,-549.4558442504131
1.5894144144144144,-549.3976286846191
1.5895045045045044,-549.3394154939851
1.5895945945945946,-549.2812046648687
1.5896846846846846,-549.2229961836074
1.5897747747747748,-549.1647900365442
1.5898648648648648,-549.1065862100386
1.589954954954955,-549.0483846904208
1.590045045045045,-548.9901854640466
1.5901351351351352,-548.9319885172627
1.5902252252252251,-548.8737938364102
1.5903153153153151,-548.8156014078377
1.590405405405405,-548.7574112179009
1.5904954954954955,-548.6992232529301
1.5905855855855855,-548.6410374992829
1.5906756756756757,-548.5828539433078
1.5907657657657657,-548.524672571335
1.590855855855856,-548.466493369724
1.5909459459459458,-548.408316324827
1.591036036036036,-548.3501414229759
1.591126126126126,-548.2919686505265
1.5912162162162162,-548.2337979938238
1.5913063063063062,-548.1756294392089
1.5913963963963964,-548.1174629730376
1.5914864864864864,-548.0592985816475
1.5915765765765766,-548.0011362513851
1.5916666666666666,-547.9429759686045
1.5917567567567568,-547.8848177196487
1.5918468468468467,-547.8266614908571
1.591936936936937,-547.768507268589
1.592027027027027,-547.7103550391839
1.5921171171171171,-547.652204788983
1.592207207207207,-547.594056504342
1.5922972972972973,-547.535910171604
1.5923873873873873,-547.4777657771101
1.5924774774774777,-547.4196233072162
1.5925675675675677,-547.3614827482634
1.5926576576576577,-547.3033440865947
1.5927477477477476,-547.2452073085642
1.5928378378378378,-547.1870724005166
1.5929279279279278,-547.1289393487914
1.593018018018018,-547.0708081397424
1.593108108108108,-547.0126787597164
1.5931981981981982,-546.954551195051
1.5932882882882882,-546.8964254321054
1.5933783783783784,-546.8383014572155
1.5934684684684683,-546.7801792567261
1.5935585585585583,-546.7220588169985
1.5936486486486483,-546.6639401243647
1.5937387387387387,-546.605823165175
1.5938288288288287,-546.5477079257853
1.593918918918919,-546.4895943925221
1.5940090090090089,-546.4314825517449
1.594099099099099,-546.373372389804
1.5941891891891893,-546.3152638930424
1.5942792792792793,-546.257157047794
1.5943693693693692,-546.1990518404273
1.5944594594594594,-546.140948257269
1.5945495495495496,-546.0828462846748
1.5946396396396396,-546.0247459089969
1.5947297297297296,-545.9666471165656
1.5948198198198198,-545.9085498937347
