wavl,"double(5.00,0.00)"
1.5791791791791792,-556.7406705104731
1.5792792792792794,-556.6755836958037
1.5793793793793793,-556.6105019072256
1.5794794794794795,-556.5454251260489
1.5795795795795797,-556.4803533335835
1.5796796796796797,-556.4152865111373
1.57977977977978,-556.3502246400203
1.5798798798798799,-556.2851677015424
1.57997997997998,-556.2201156770152
1.58008008008008,-556.1550685477505
1.5801801801801802,-556.0900262950545
1.5802802802802804,-556.0249889002371
1.5803803803803804,-555.9599563446081
1.5804804804804806,-555.8949286094794
1.5805805805805806,-555.8299056761571
1.5806806806806808,-555.7648875259474
1.5807807807807808,-555.6998741401694
1.580880880880881,-555.6348655001239
1.5809809809809812,-555.5698615871279
1.5810810810810811,-555.5048623824878
1.5811811811811813,-555.439867867517
1.5812812812812813,-555.3748780235182
1.5813813813813815,-555.3098928318032
1.5814814814814815,-555.2449122736871
1.5815815815815817,-555.179936330469
1.5816816816816817,-555.114964983466
1.5817817817817819,-555.0499982139863
1.5818818818818818,-554.9850360033433
1.581981981981982,-554.9200783328433
1.5820820820820822,-554.8551251837962
1.5821821821821822,-554.7901765375118
1.5822822822822824,-554.7252323752964
1.5823823823823824,-554.6602926784599
1.5824824824824826,-554.5953574283194
1.5825825825825826,-554.5304266061794
1.5826826826826828,-554.4655001933461
1.582782782782783,-554.4005781711367
1.582882882882883,-554.3356605208573
1.5829829829829831,-554.270747223818
1.583083083083083,-554.2058382613232
1.5831831831831833,-554.1409336146899
1.5832832832832833,-554.0760332652244
1.5833833833833835,-554.0111371942403
1.5834834834834837,-553.9462453830365
1.5835835835835836,-553.8813578129357
1.5836836836836838,-553.8164744652422
1.5837837837837838,-553.7515953212642
1.583883883883884,-553.6867203623133
1.583983983983984,-553.6218495696976
1.5840840840840842,-553.5569829247252
1.5841841841841842,-553.4921204087095
1.5842842842842844,-553.4272620029606
1.5843843843843846,-553.3624076887827
1.5844844844844845,-553.2975574474913
1.5845845845845847,-553.2327112603962
1.5846846846846847,-553.1678691088036
1.584784784784785,-553.1030309740236
1.5848848848848849,-553.0381968373658
1.584984984984985,-552.9733666801385
1.585085085085085,-552.9085404836569
1.5851851851851853,-552.84371822922
1.5852852852852855,-552.7788998981523
1.5853853853853854,-552.7140854717527
1.5854854854854856,-552.6492749313384
1.5855855855855856,-552.5844682582101
1.5856856856856858,-552.5196654336851
1.5857857857857858,-552.4548664390695
1.585885885885886,-552.3900712556679
1.5859859859859862,-552.3252798647936
1.5860860860860861,-552.2604922477622
1.5861861861861863,-552.1957083858815
1.5862862862862863,-552.1309282604598
1.5863863863863865,-552.066151852805
1.5864864864864865,-552.0013791442234
1.5865865865865867,-551.9366101160322
1.5866866866866867,-551.8718447495376
1.5867867867867869,-551.807083026044
1.586886886886887,-551.7423249268704
1.586986986986987,-551.6775704333213
1.5870870870870872,-551.6128195267102
1.5871871871871872,-551.5480721883396
1.5872872872872874,-551.4833283995285
1.5873873873873874,-551.4185881415797
1.5874874874874876,-551.3538513958083
1.5875875875875876,-551.2891181435134
1.5876876876876878,-551.2243883660121
1.587787787787788,-551.1596620446144
1.587887887887888,-551.09493916063
1.5879879879879881,-551.0302196953689
1.588088088088088,-550.9655036301392
1.5881881881881883,-550.9007909462525
1.5882882882882883,-550.836081625017
1.5883883883883885,-550.7713756477406
1.5884884884884887,-550.7066729957314
1.5885885885885886,-550.6419736503049
1.5886886886886888,-550.5772775927653
1.5887887887887888,-550.5125848044263
1.588888888888889,-550.4478952666013
1.588988988988989,-550.3832089605912
1.5890890890890892,-550.3185258677113
1.5891891891891892,-550.2538459692678
1.5892892892892894,-550.1891692465742
1.5893893893893896,-550.1244956809314
1.5894894894894895,-550.0598252536583
1.5895895895895897,-549.9951579460594
1.5896896896896897,-549.9304937394518
1.58978978978979,-549.8658326151381
1.5898898898898899,-549.8011745544318
1.58998998998999,-549.736519538641
1.59009009009009,-549.6718675490702
1.5901901901901903,-549.6072185670382
1.5902902902902905,-549.5425725738478
1.5903903903903904,-549.4779295508106
1.5904904904904906,-549.4132894792383
1.5905905905905906,-549.3486523404354
1.5906906906906908,-549.2840181157208
1.5907907907907908,-549.2193867863971
1.590890890890891,-549.154758333776
1.5909909909909912,-549.0901327391675
1.5910910910910911,-549.025509983876
1.5911911911911913,-548.9608900492185
1.5912912912912913,-548.8962729165014
1.5913913913913915,-548.8316585670291
1.5914914914914915,-548.7670469821223
1.5915915915915917,-548.7024381430874
1.5916916916916917,-548.6378320312288
1.5917917917917919,-548.5732286278599
1.591891891891892,-548.508627914287
1.591991991991992,-548.4440298718237
1.5920920920920922,-548.3794344817798
1.5921921921921922,-548.3148417254615
1.5922922922922924,-548.2502515841788
1.5923923923923924,-548.1856640392434
1.5924924924924926,-548.1210790719706
1.5925925925925926,-548.0564966636575
1.5926926926926928,-547.9919167956268
1.592792792792793,-547.9273394491738
1.592892892892893,-547.8627646056175
1.5929929929929931,-547.7981922462695
1.593093093093093,-547.7336223524326
1.5931931931931933,-547.6690549054183
1.5932932932932933,-547.6044898865384
1.5933933933933935,-547.5399272771065
1.5934934934934937,-547.4753670584269
1.5935935935935936,-547.4108092118076
1.5936936936936938,-547.3462537185587
1.5937937937937938,-547.2817005599936
1.593893893893894,-547.2171497174186
1.593993993993994,-547.1526011721453
1.5940940940940942,-547.0880549054855
1.5941941941941944,-547.0235108987472
1.5942942942942944,-546.9589691332385
1.5943943943943946,-546.8944295902693
1.5944944944944945,-546.8298922511494
1.5945945945945947,-546.7653570971834
1.5946946946946947,-546.7008241096919
1.594794794794795,-546.6362932699722
1.5948948948948949,-546.5717645593468
1.594994994994995,-546.5072379591184
1.595095095095095,-546.4427134505986
1.5951951951951953,-546.3781910150956
1.5952952952952955,-546.3136706339228
1.5953953953953954,-546.2491522883811
1.5954954954954956,-546.1846359597821
1.5955955955955956,-546.120121629443
1.5956956956956958,-546.0556092786665
1.5957957957957958,-545.9910988887677
1.595895895895896,-545.9265904410568
1.5959959959959962,-545.862083916838
1.5960960960960962,-545.7975792974212
1.5961961961961963,-545.7330765641218
1.5962962962962963,-545.6685756982424
1.5963963963963965,-545.6040766810929
1.5964964964964965,-545.5395794939886
1.5965965965965967,-545.4750841182358
1.596696696696697,-545.410590535148
1.5967967967967969,-545.3460987260296
1.596896896896897,-545.281608672196
1.596996996996997,-545.2171203549497
1.5970970970970972,-545.1526337556061
1.5971971971971972,-545.0881488554733
1.5972972972972974,-545.0236656358538
1.5973973973973974,-544.9591840780668
1.5974974974974976,-544.8947041634183
1.5975975975975978,-544.8302258732201
1.5976976976976978,-544.7657491887821
1.597797797797798,-544.7012740914124
1.597897897897898,-544.636800562419
1.5979979979979981,-544.5723285831136
1.598098098098098,-544.5078581348025
1.5981981981981983,-544.4433891987992
1.5982982982982983,-544.3789217564099
1.5983983983983985,-544.3144557889482
1.5984984984984987,-544.2499912777257
1.5985985985985987,-544.1855282040451
1.5986986986986989,-544.1210665492217
1.5987987987987988,-544.0566062945636
1.598898898898899,-543.9921474213788
1.598998998998999,-543.9276899109755
1.5990990990990992,-543.8632337446652
1.5991991991991994,-543.7987789037561
1.5992992992992994,-543.7343253695635
1.5993993993993996,-543.6698731233973
1.5994994994994995,-543.6054221465602
1.5995995995995997,-543.5409724203637
1.5996996996996997,-543.4765239261196
1.5997997997998,-543.4120766451397
